PHEWAS_CODE;ICD10_CODE;EXCLUSION;STR
X40-X49;X415;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X406;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X409;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X486;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X448;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X45;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X422;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X49;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X464;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X497;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X482;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X450;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X447;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X499;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X477;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X471;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X441;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X404;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X403;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X419;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X463;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X411;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X468;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X462;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X414;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X417;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X438;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X413;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X412;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X407;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X469;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X446;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X476;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X479;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X478;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X416;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X418;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X408;W00-X59;Accidental poisoning by and exposure to noxious substances
X40-X49;X437;W00-X59;Accidental poisoning by and exposure to noxious substances
X50-X57;X502;W00-X59;Overexertion, travel and privation
X50-X57;X540;W00-X59;Overexertion, travel and privation
X50-X57;X537;W00-X59;Overexertion, travel and privation
X50-X57;X501;W00-X59;Overexertion, travel and privation
X50-X57;X54;W00-X59;Overexertion, travel and privation
X50-X57;X500;W00-X59;Overexertion, travel and privation
X50-X57;X539;W00-X59;Overexertion, travel and privation
X50-X57;X503;W00-X59;Overexertion, travel and privation
X50-X57;X506;W00-X59;Overexertion, travel and privation
X50-X57;X545;W00-X59;Overexertion, travel and privation
X50-X57;X546;W00-X59;Overexertion, travel and privation
X50-X57;X536;W00-X59;Overexertion, travel and privation
X50-X57;X514;W00-X59;Overexertion, travel and privation
X50-X57;X513;W00-X59;Overexertion, travel and privation
X50-X57;X50;W00-X59;Overexertion, travel and privation
X50-X57;X541;W00-X59;Overexertion, travel and privation
X50-X57;X542;W00-X59;Overexertion, travel and privation
X50-X57;X504;W00-X59;Overexertion, travel and privation
X50-X57;X543;W00-X59;Overexertion, travel and privation
X50-X57;X544;W00-X59;Overexertion, travel and privation
X50-X57;X572;W00-X59;Overexertion, travel and privation
X50-X57;X533;W00-X59;Overexertion, travel and privation
X50-X57;X505;W00-X59;Overexertion, travel and privation
X50-X57;X547;W00-X59;Overexertion, travel and privation
X50-X57;X512;W00-X59;Overexertion, travel and privation
X50-X57;X57;W00-X59;Overexertion, travel and privation
X50-X57;X548;W00-X59;Overexertion, travel and privation
X50-X57;X538;W00-X59;Overexertion, travel and privation
X50-X57;X509;W00-X59;Overexertion, travel and privation
X50-X57;X530;W00-X59;Overexertion, travel and privation
X50-X57;X570;W00-X59;Overexertion, travel and privation
X50-X57;X571;W00-X59;Overexertion, travel and privation
X50-X57;X510;W00-X59;Overexertion, travel and privation
X50-X57;X516;W00-X59;Overexertion, travel and privation
X50-X57;X532;W00-X59;Overexertion, travel and privation
X50-X57;X534;W00-X59;Overexertion, travel and privation
X50-X57;X535;W00-X59;Overexertion, travel and privation
X50-X57;X53;W00-X59;Overexertion, travel and privation
X50-X57;X517;W00-X59;Overexertion, travel and privation
X50-X57;X507;W00-X59;Overexertion, travel and privation
X50-X57;X508;W00-X59;Overexertion, travel and privation
X50-X57;X511;W00-X59;Overexertion, travel and privation
X50-X57;X51;W00-X59;Overexertion, travel and privation
X50-X57;X515;W00-X59;Overexertion, travel and privation
X50-X57;X549;W00-X59;Overexertion, travel and privation
X50-X57;X579;W00-X59;Overexertion, travel and privation
X50-X57;X531;W00-X59;Overexertion, travel and privation
X50-X57;X519;W00-X59;Overexertion, travel and privation
X50-X57;X578;W00-X59;Overexertion, travel and privation
X50-X57;X518;W00-X59;Overexertion, travel and privation
X50-X57;X52;W00-X59;Overexertion, travel and privation
X50-X57;X577;W00-X59;Overexertion, travel and privation
X50-X57;X575;W00-X59;Overexertion, travel and privation
X50-X57;X573;W00-X59;Overexertion, travel and privation
X50-X57;X574;W00-X59;Overexertion, travel and privation
X50-X57;X576;W00-X59;Overexertion, travel and privation
X58-X59;X585;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X586;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X588;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X594;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X587;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X592;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X598;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X584;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X58;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X589;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X583;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X581;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X593;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X597;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X596;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X599;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X590;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X580;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X582;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X591;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X59;W00-X59;Accidental exposure to other and unspecified factors
X58-X59;X595;W00-X59;Accidental exposure to other and unspecified factors
X60-X84;X705;V01-Y98;Intentional self-harm
X60-X84;X698;V01-Y98;Intentional self-harm
X60-X84;X699;V01-Y98;Intentional self-harm
X60-X84;X653;V01-Y98;Intentional self-harm
X60-X84;X654;V01-Y98;Intentional self-harm
X60-X84;X706;V01-Y98;Intentional self-harm
X60-X84;X697;V01-Y98;Intentional self-harm
X60-X84;X647;V01-Y98;Intentional self-harm
X60-X84;X648;V01-Y98;Intentional self-harm
X60-X84;X692;V01-Y98;Intentional self-harm
X60-X84;X693;V01-Y98;Intentional self-harm
X60-X84;X696;V01-Y98;Intentional self-harm
X60-X84;X652;V01-Y98;Intentional self-harm
X60-X84;X646;V01-Y98;Intentional self-harm
X60-X84;X76;V01-Y98;Intentional self-harm
X60-X84;X694;V01-Y98;Intentional self-harm
X60-X84;X612;V01-Y98;Intentional self-harm
X60-X84;X65;V01-Y98;Intentional self-harm
X60-X84;X760;V01-Y98;Intentional self-harm
X60-X84;X701;V01-Y98;Intentional self-harm
X60-X84;X691;V01-Y98;Intentional self-harm
X60-X84;X767;V01-Y98;Intentional self-harm
X60-X84;X768;V01-Y98;Intentional self-harm
X60-X84;X769;V01-Y98;Intentional self-harm
X60-X84;X643;V01-Y98;Intentional self-harm
X60-X84;X644;V01-Y98;Intentional self-harm
X60-X84;X761;V01-Y98;Intentional self-harm
X60-X84;X649;V01-Y98;Intentional self-harm
X60-X84;X70;V01-Y98;Intentional self-harm
X60-X84;X700;V01-Y98;Intentional self-harm
X60-X84;X650;V01-Y98;Intentional self-harm
X60-X84;X702;V01-Y98;Intentional self-harm
X60-X84;X82;V01-Y98;Intentional self-harm
X60-X84;X820;V01-Y98;Intentional self-harm
X60-X84;X655;V01-Y98;Intentional self-harm
X60-X84;X642;V01-Y98;Intentional self-harm
X60-X84;X657;V01-Y98;Intentional self-harm
X60-X84;X658;V01-Y98;Intentional self-harm
X60-X84;X645;V01-Y98;Intentional self-harm
X60-X84;X61;V01-Y98;Intentional self-harm
X60-X84;X784;V01-Y98;Intentional self-harm
X60-X84;X651;V01-Y98;Intentional self-harm
X60-X84;X755;V01-Y98;Intentional self-harm
X60-X84;X756;V01-Y98;Intentional self-harm
X60-X84;X831;V01-Y98;Intentional self-harm
X60-X84;X832;V01-Y98;Intentional self-harm
X60-X84;X695;V01-Y98;Intentional self-harm
X60-X84;X727;V01-Y98;Intentional self-harm
X60-X84;X728;V01-Y98;Intentional self-harm
X60-X84;X729;V01-Y98;Intentional self-harm
X60-X84;X73;V01-Y98;Intentional self-harm
X60-X84;X730;V01-Y98;Intentional self-harm
X60-X84;X764;V01-Y98;Intentional self-harm
X60-X84;X732;V01-Y98;Intentional self-harm
X60-X84;X733;V01-Y98;Intentional self-harm
X60-X84;X734;V01-Y98;Intentional self-harm
X60-X84;X735;V01-Y98;Intentional self-harm
X60-X84;X736;V01-Y98;Intentional self-harm
X60-X84;X737;V01-Y98;Intentional self-harm
X60-X84;X738;V01-Y98;Intentional self-harm
X60-X84;X739;V01-Y98;Intentional self-harm
X60-X84;X680;V01-Y98;Intentional self-harm
X60-X84;X681;V01-Y98;Intentional self-harm
X60-X84;X682;V01-Y98;Intentional self-harm
X60-X84;X707;V01-Y98;Intentional self-harm
X60-X84;X708;V01-Y98;Intentional self-harm
X60-X84;X818;V01-Y98;Intentional self-harm
X60-X84;X819;V01-Y98;Intentional self-harm
X60-X84;X71;V01-Y98;Intentional self-harm
X60-X84;X710;V01-Y98;Intentional self-harm
X60-X84;X711;V01-Y98;Intentional self-harm
X60-X84;X712;V01-Y98;Intentional self-harm
X60-X84;X656;V01-Y98;Intentional self-harm
X60-X84;X714;V01-Y98;Intentional self-harm
X60-X84;X715;V01-Y98;Intentional self-harm
X60-X84;X659;V01-Y98;Intentional self-harm
X60-X84;X717;V01-Y98;Intentional self-harm
X60-X84;X66;V01-Y98;Intentional self-harm
X60-X84;X660;V01-Y98;Intentional self-harm
X60-X84;X754;V01-Y98;Intentional self-harm
X60-X84;X720;V01-Y98;Intentional self-harm
X60-X84;X830;V01-Y98;Intentional self-harm
X60-X84;X722;V01-Y98;Intentional self-harm
X60-X84;X723;V01-Y98;Intentional self-harm
X60-X84;X668;V01-Y98;Intentional self-harm
X60-X84;X669;V01-Y98;Intentional self-harm
X60-X84;X67;V01-Y98;Intentional self-harm
X60-X84;X670;V01-Y98;Intentional self-harm
X60-X84;X671;V01-Y98;Intentional self-harm
X60-X84;X672;V01-Y98;Intentional self-harm
X60-X84;X673;V01-Y98;Intentional self-harm
X60-X84;X674;V01-Y98;Intentional self-harm
X60-X84;X675;V01-Y98;Intentional self-harm
X60-X84;X794;V01-Y98;Intentional self-harm
X60-X84;X703;V01-Y98;Intentional self-harm
X60-X84;X704;V01-Y98;Intentional self-harm
X60-X84;X610;V01-Y98;Intentional self-harm
X60-X84;X611;V01-Y98;Intentional self-harm
X60-X84;X799;V01-Y98;Intentional self-harm
X60-X84;X80;V01-Y98;Intentional self-harm
X60-X84;X800;V01-Y98;Intentional self-harm
X60-X84;X77;V01-Y98;Intentional self-harm
X60-X84;X770;V01-Y98;Intentional self-harm
X60-X84;X771;V01-Y98;Intentional self-harm
X60-X84;X772;V01-Y98;Intentional self-harm
X60-X84;X773;V01-Y98;Intentional self-harm
X60-X84;X774;V01-Y98;Intentional self-harm
X60-X84;X775;V01-Y98;Intentional self-harm
X60-X84;X776;V01-Y98;Intentional self-harm
X60-X84;X777;V01-Y98;Intentional self-harm
X60-X84;X778;V01-Y98;Intentional self-harm
X60-X84;X779;V01-Y98;Intentional self-harm
X60-X84;X78;V01-Y98;Intentional self-harm
X60-X84;X718;V01-Y98;Intentional self-harm
X60-X84;X719;V01-Y98;Intentional self-harm
X60-X84;X782;V01-Y98;Intentional self-harm
X60-X84;X783;V01-Y98;Intentional self-harm
X60-X84;X840;V01-Y98;Intentional self-harm
X60-X84;X721;V01-Y98;Intentional self-harm
X60-X84;X842;V01-Y98;Intentional self-harm
X60-X84;X757;V01-Y98;Intentional self-harm
X60-X84;X844;V01-Y98;Intentional self-harm
X60-X84;X845;V01-Y98;Intentional self-harm
X60-X84;X846;V01-Y98;Intentional self-harm
X60-X84;X847;V01-Y98;Intentional self-harm
X60-X84;X848;V01-Y98;Intentional self-harm
X60-X84;X849;V01-Y98;Intentional self-harm
X60-X84;X762;V01-Y98;Intentional self-harm
X60-X84;X638;V01-Y98;Intentional self-harm
X60-X84;X763;V01-Y98;Intentional self-harm
X60-X84;X765;V01-Y98;Intentional self-harm
X60-X84;X766;V01-Y98;Intentional self-harm
X60-X84;X600;V01-Y98;Intentional self-harm
X60-X84;X601;V01-Y98;Intentional self-harm
X60-X84;X602;V01-Y98;Intentional self-harm
X60-X84;X603;V01-Y98;Intentional self-harm
X60-X84;X604;V01-Y98;Intentional self-harm
X60-X84;X605;V01-Y98;Intentional self-harm
X60-X84;X606;V01-Y98;Intentional self-harm
X60-X84;X607;V01-Y98;Intentional self-harm
X60-X84;X74;V01-Y98;Intentional self-harm
X60-X84;X740;V01-Y98;Intentional self-harm
X60-X84;X741;V01-Y98;Intentional self-harm
X60-X84;X742;V01-Y98;Intentional self-harm
X60-X84;X743;V01-Y98;Intentional self-harm
X60-X84;X744;V01-Y98;Intentional self-harm
X60-X84;X745;V01-Y98;Intentional self-harm
X60-X84;X821;V01-Y98;Intentional self-harm
X60-X84;X822;V01-Y98;Intentional self-harm
X60-X84;X823;V01-Y98;Intentional self-harm
X60-X84;X824;V01-Y98;Intentional self-harm
X60-X84;X825;V01-Y98;Intentional self-harm
X60-X84;X780;V01-Y98;Intentional self-harm
X60-X84;X781;V01-Y98;Intentional self-harm
X60-X84;X828;V01-Y98;Intentional self-harm
X60-X84;X829;V01-Y98;Intentional self-harm
X60-X84;X841;V01-Y98;Intentional self-harm
X60-X84;X665;V01-Y98;Intentional self-harm
X60-X84;X724;V01-Y98;Intentional self-harm
X60-X84;X725;V01-Y98;Intentional self-harm
X60-X84;X726;V01-Y98;Intentional self-harm
X60-X84;X833;V01-Y98;Intentional self-harm
X60-X84;X787;V01-Y98;Intentional self-harm
X60-X84;X788;V01-Y98;Intentional self-harm
X60-X84;X789;V01-Y98;Intentional self-harm
X60-X84;X637;V01-Y98;Intentional self-harm
X60-X84;X79;V01-Y98;Intentional self-harm
X60-X84;X731;V01-Y98;Intentional self-harm
X60-X84;X64;V01-Y98;Intentional self-harm
X60-X84;X676;V01-Y98;Intentional self-harm
X60-X84;X677;V01-Y98;Intentional self-harm
X60-X84;X678;V01-Y98;Intentional self-harm
X60-X84;X679;V01-Y98;Intentional self-harm
X60-X84;X68;V01-Y98;Intentional self-harm
X60-X84;X801;V01-Y98;Intentional self-harm
X60-X84;X802;V01-Y98;Intentional self-harm
X60-X84;X803;V01-Y98;Intentional self-harm
X60-X84;X683;V01-Y98;Intentional self-harm
X60-X84;X684;V01-Y98;Intentional self-harm
X60-X84;X709;V01-Y98;Intentional self-harm
X60-X84;X687;V01-Y98;Intentional self-harm
X60-X84;X688;V01-Y98;Intentional self-harm
X60-X84;X623;V01-Y98;Intentional self-harm
X60-X84;X624;V01-Y98;Intentional self-harm
X60-X84;X625;V01-Y98;Intentional self-harm
X60-X84;X626;V01-Y98;Intentional self-harm
X60-X84;X627;V01-Y98;Intentional self-harm
X60-X84;X716;V01-Y98;Intentional self-harm
X60-X84;X629;V01-Y98;Intentional self-harm
X60-X84;X661;V01-Y98;Intentional self-harm
X60-X84;X662;V01-Y98;Intentional self-harm
X60-X84;X663;V01-Y98;Intentional self-harm
X60-X84;X664;V01-Y98;Intentional self-harm
X60-X84;X83;V01-Y98;Intentional self-harm
X60-X84;X666;V01-Y98;Intentional self-harm
X60-X84;X667;V01-Y98;Intentional self-harm
X60-X84;X785;V01-Y98;Intentional self-harm
X60-X84;X786;V01-Y98;Intentional self-harm
X60-X84;X759;V01-Y98;Intentional self-harm
X60-X84;X636;V01-Y98;Intentional self-harm
X60-X84;X613;V01-Y98;Intentional self-harm
X60-X84;X608;V01-Y98;Intentional self-harm
X60-X84;X790;V01-Y98;Intentional self-harm
X60-X84;X791;V01-Y98;Intentional self-harm
X60-X84;X792;V01-Y98;Intentional self-harm
X60-X84;X793;V01-Y98;Intentional self-harm
X60-X84;X795;V01-Y98;Intentional self-harm
X60-X84;X796;V01-Y98;Intentional self-harm
X60-X84;X797;V01-Y98;Intentional self-harm
X60-X84;X798;V01-Y98;Intentional self-harm
X60-X84;X621;V01-Y98;Intentional self-harm
X60-X84;X622;V01-Y98;Intentional self-harm
X60-X84;X834;V01-Y98;Intentional self-harm
X60-X84;X614;V01-Y98;Intentional self-harm
X60-X84;X836;V01-Y98;Intentional self-harm
X60-X84;X615;V01-Y98;Intentional self-harm
X60-X84;X616;V01-Y98;Intentional self-harm
X60-X84;X617;V01-Y98;Intentional self-harm
X60-X84;X618;V01-Y98;Intentional self-harm
X60-X84;X619;V01-Y98;Intentional self-harm
X60-X84;X62;V01-Y98;Intentional self-harm
X60-X84;X620;V01-Y98;Intentional self-harm
X60-X84;X758;V01-Y98;Intentional self-harm
X60-X84;X635;V01-Y98;Intentional self-harm
X60-X84;X748;V01-Y98;Intentional self-harm
X60-X84;X835;V01-Y98;Intentional self-harm
X60-X84;X837;V01-Y98;Intentional self-harm
X60-X84;X838;V01-Y98;Intentional self-harm
X60-X84;X839;V01-Y98;Intentional self-harm
X60-X84;X84;V01-Y98;Intentional self-harm
X60-X84;X72;V01-Y98;Intentional self-harm
X60-X84;X632;V01-Y98;Intentional self-harm
X60-X84;X843;V01-Y98;Intentional self-harm
X60-X84;X634;V01-Y98;Intentional self-harm
X60-X84;X746;V01-Y98;Intentional self-harm
X60-X84;X747;V01-Y98;Intentional self-harm
X60-X84;X69;V01-Y98;Intentional self-harm
X60-X84;X749;V01-Y98;Intentional self-harm
X60-X84;X813;V01-Y98;Intentional self-harm
X60-X84;X826;V01-Y98;Intentional self-harm
X60-X84;X804;V01-Y98;Intentional self-harm
X60-X84;X639;V01-Y98;Intentional self-harm
X60-X84;X60;V01-Y98;Intentional self-harm
X60-X84;X808;V01-Y98;Intentional self-harm
X60-X84;X640;V01-Y98;Intentional self-harm
X60-X84;X641;V01-Y98;Intentional self-harm
X60-X84;X810;V01-Y98;Intentional self-harm
X60-X84;X690;V01-Y98;Intentional self-harm
X60-X84;X806;V01-Y98;Intentional self-harm
X60-X84;X814;V01-Y98;Intentional self-harm
X60-X84;X827;V01-Y98;Intentional self-harm
X60-X84;X609;V01-Y98;Intentional self-harm
X60-X84;X689;V01-Y98;Intentional self-harm
X60-X84;X686;V01-Y98;Intentional self-harm
X60-X84;X809;V01-Y98;Intentional self-harm
X60-X84;X81;V01-Y98;Intentional self-harm
X60-X84;X752;V01-Y98;Intentional self-harm
X60-X84;X811;V01-Y98;Intentional self-harm
X60-X84;X815;V01-Y98;Intentional self-harm
X60-X84;X751;V01-Y98;Intentional self-harm
X60-X84;X633;V01-Y98;Intentional self-harm
X60-X84;X753;V01-Y98;Intentional self-harm
X60-X84;X630;V01-Y98;Intentional self-harm
X60-X84;X631;V01-Y98;Intentional self-harm
X60-X84;X816;V01-Y98;Intentional self-harm
X60-X84;X805;V01-Y98;Intentional self-harm
X60-X84;X63;V01-Y98;Intentional self-harm
X60-X84;X713;V01-Y98;Intentional self-harm
X60-X84;X685;V01-Y98;Intentional self-harm
X60-X84;X807;V01-Y98;Intentional self-harm
X60-X84;X817;V01-Y98;Intentional self-harm
X60-X84;X750;V01-Y98;Intentional self-harm
X60-X84;X628;V01-Y98;Intentional self-harm
X60-X84;X812;V01-Y98;Intentional self-harm
X60-X84;X75;V01-Y98;Intentional self-harm
X85-Y09;Y027;V01-Y98;Assault
X85-Y09;X922;V01-Y98;Assault
X85-Y09;X965;V01-Y98;Assault
X85-Y09;X923;V01-Y98;Assault
X85-Y09;X964;V01-Y98;Assault
X85-Y09;X917;V01-Y98;Assault
X85-Y09;X91;V01-Y98;Assault
X85-Y09;X915;V01-Y98;Assault
X85-Y09;Y026;V01-Y98;Assault
X85-Y09;X913;V01-Y98;Assault
X85-Y09;X914;V01-Y98;Assault
X85-Y09;X921;V01-Y98;Assault
X85-Y09;X92;V01-Y98;Assault
X85-Y09;X924;V01-Y98;Assault
X85-Y09;X925;V01-Y98;Assault
X85-Y09;Y080;V01-Y98;Assault
X85-Y09;Y023;V01-Y98;Assault
X85-Y09;X916;V01-Y98;Assault
X85-Y09;Y030;V01-Y98;Assault
X85-Y09;X920;V01-Y98;Assault
X85-Y09;X968;V01-Y98;Assault
X85-Y09;Y03;V01-Y98;Assault
X85-Y09;Y025;V01-Y98;Assault
X85-Y09;X912;V01-Y98;Assault
X85-Y09;X895;V01-Y98;Assault
X85-Y09;X87;V01-Y98;Assault
X85-Y09;X987;V01-Y98;Assault
X85-Y09;Y028;V01-Y98;Assault
X85-Y09;X985;V01-Y98;Assault
X85-Y09;X986;V01-Y98;Assault
X85-Y09;X892;V01-Y98;Assault
X85-Y09;Y020;V01-Y98;Assault
X85-Y09;Y099;V01-Y98;Assault
X85-Y09;Y021;V01-Y98;Assault
X85-Y09;Y022;V01-Y98;Assault
X85-Y09;X870;V01-Y98;Assault
X85-Y09;X871;V01-Y98;Assault
X85-Y09;Y001;V01-Y98;Assault
X85-Y09;Y002;V01-Y98;Assault
X85-Y09;Y003;V01-Y98;Assault
X85-Y09;X89;V01-Y98;Assault
X85-Y09;X918;V01-Y98;Assault
X85-Y09;X99;V01-Y98;Assault
X85-Y09;X990;V01-Y98;Assault
X85-Y09;X926;V01-Y98;Assault
X85-Y09;X927;V01-Y98;Assault
X85-Y09;X982;V01-Y98;Assault
X85-Y09;Y024;V01-Y98;Assault
X85-Y09;X911;V01-Y98;Assault
X85-Y09;Y06;V01-Y98;Assault
X85-Y09;Y060;V01-Y98;Assault
X85-Y09;X988;V01-Y98;Assault
X85-Y09;X891;V01-Y98;Assault
X85-Y09;X97;V01-Y98;Assault
X85-Y09;X893;V01-Y98;Assault
X85-Y09;X894;V01-Y98;Assault
X85-Y09;X972;V01-Y98;Assault
X85-Y09;X991;V01-Y98;Assault
X85-Y09;X993;V01-Y98;Assault
X85-Y09;X994;V01-Y98;Assault
X85-Y09;X995;V01-Y98;Assault
X85-Y09;X966;V01-Y98;Assault
X85-Y09;X967;V01-Y98;Assault
X85-Y09;X933;V01-Y98;Assault
X85-Y09;X989;V01-Y98;Assault
X85-Y09;X98;V01-Y98;Assault
X85-Y09;X980;V01-Y98;Assault
X85-Y09;Y098;V01-Y98;Assault
X85-Y09;X905;V01-Y98;Assault
X85-Y09;X909;V01-Y98;Assault
X85-Y09;Y057;V01-Y98;Assault
X85-Y09;X910;V01-Y98;Assault
X85-Y09;X983;V01-Y98;Assault
X85-Y09;X984;V01-Y98;Assault
X85-Y09;X958;V01-Y98;Assault
X85-Y09;X959;V01-Y98;Assault
X85-Y09;X969;V01-Y98;Assault
X85-Y09;Y062;V01-Y98;Assault
X85-Y09;Y069;V01-Y98;Assault
X85-Y09;X919;V01-Y98;Assault
X85-Y09;Y070;V01-Y98;Assault
X85-Y09;Y071;V01-Y98;Assault
X85-Y09;Y072;V01-Y98;Assault
X85-Y09;Y073;V01-Y98;Assault
X85-Y09;Y078;V01-Y98;Assault
X85-Y09;Y079;V01-Y98;Assault
X85-Y09;Y08;V01-Y98;Assault
X85-Y09;Y061;V01-Y98;Assault
X85-Y09;Y039;V01-Y98;Assault
X85-Y09;X890;V01-Y98;Assault
X85-Y09;X970;V01-Y98;Assault
X85-Y09;X971;V01-Y98;Assault
X85-Y09;Y042;V01-Y98;Assault
X85-Y09;X973;V01-Y98;Assault
X85-Y09;X974;V01-Y98;Assault
X85-Y09;X975;V01-Y98;Assault
X85-Y09;X976;V01-Y98;Assault
X85-Y09;X977;V01-Y98;Assault
X85-Y09;X978;V01-Y98;Assault
X85-Y09;Y081;V01-Y98;Assault
X85-Y09;X901;V01-Y98;Assault
X85-Y09;X902;V01-Y98;Assault
X85-Y09;X903;V01-Y98;Assault
X85-Y09;X981;V01-Y98;Assault
X85-Y09;Y02;V01-Y98;Assault
X85-Y09;X906;V01-Y98;Assault
X85-Y09;X954;V01-Y98;Assault
X85-Y09;X955;V01-Y98;Assault
X85-Y09;Y058;V01-Y98;Assault
X85-Y09;Y059;V01-Y98;Assault
X85-Y09;X957;V01-Y98;Assault
X85-Y09;X851;V01-Y98;Assault
X85-Y09;X96;V01-Y98;Assault
X85-Y09;Y029;V01-Y98;Assault
X85-Y09;X961;V01-Y98;Assault
X85-Y09;X962;V01-Y98;Assault
X85-Y09;X963;V01-Y98;Assault
X85-Y09;X859;V01-Y98;Assault
X85-Y09;Y031;V01-Y98;Assault
X85-Y09;Y032;V01-Y98;Assault
X85-Y09;Y033;V01-Y98;Assault
X85-Y09;Y034;V01-Y98;Assault
X85-Y09;X872;V01-Y98;Assault
X85-Y09;X873;V01-Y98;Assault
X85-Y09;Y004;V01-Y98;Assault
X85-Y09;Y005;V01-Y98;Assault
X85-Y09;Y006;V01-Y98;Assault
X85-Y09;Y040;V01-Y98;Assault
X85-Y09;Y041;V01-Y98;Assault
X85-Y09;Y009;V01-Y98;Assault
X85-Y09;Y043;V01-Y98;Assault
X85-Y09;X896;V01-Y98;Assault
X85-Y09;X897;V01-Y98;Assault
X85-Y09;X898;V01-Y98;Assault
X85-Y09;X899;V01-Y98;Assault
X85-Y09;X979;V01-Y98;Assault
X85-Y09;Y014;V01-Y98;Assault
X85-Y09;Y015;V01-Y98;Assault
X85-Y09;X95;V01-Y98;Assault
X85-Y09;X950;V01-Y98;Assault
X85-Y09;X904;V01-Y98;Assault
X85-Y09;X952;V01-Y98;Assault
X85-Y09;X953;V01-Y98;Assault
X85-Y09;Y056;V01-Y98;Assault
X85-Y09;Y019;V01-Y98;Assault
X85-Y09;X956;V01-Y98;Assault
X85-Y09;X93;V01-Y98;Assault
X85-Y09;X930;V01-Y98;Assault
X85-Y09;X852;V01-Y98;Assault
X85-Y09;X853;V01-Y98;Assault
X85-Y09;X960;V01-Y98;Assault
X85-Y09;Y068;V01-Y98;Assault
X85-Y09;Y07;V01-Y98;Assault
X85-Y09;X850;V01-Y98;Assault
X85-Y09;X939;V01-Y98;Assault
X85-Y09;X928;V01-Y98;Assault
X85-Y09;X929;V01-Y98;Assault
X85-Y09;X941;V01-Y98;Assault
X85-Y09;Y012;V01-Y98;Assault
X85-Y09;X931;V01-Y98;Assault
X85-Y09;X932;V01-Y98;Assault
X85-Y09;X934;V01-Y98;Assault
X85-Y09;X935;V01-Y98;Assault
X85-Y09;X936;V01-Y98;Assault
